"Name","State","Notes","User","Tags","Created","Runtime","Sweep","beta","dataset","gamma","load_trained_model","meta_batch_size","meta_lr","mnist_pixels_to_permute_test","mnist_pixels_to_permute_train","n_epochs","n_shots","n_test_epochs","n_ways","per_task_lr","reset_clf_on_meta","seed","test_adapt_steps","train_adapt_steps","train_sample_size","test_accuracy","test_loss"
"sandy-sweep-425","finished","-","liorf","","2022-05-07T07:39:30.000Z","142","e4hlnb4l","10000","mnist","1000","true","8","0.01","100","1000","100","2","10","5","0.1","false","1","10","5","10","0.6600000023841858","0.8840167760848999"
"woven-sweep-424","finished","-","liorf","","2022-05-07T07:36:39.000Z","165","e4hlnb4l","10000","mnist","100","true","8","0.01","100","1000","100","50","10","5","0.1","false","1","10","5","10","0.8664000391960144","0.4273252725601197"
"polar-sweep-423","finished","-","liorf","","2022-05-07T07:33:59.000Z","153","e4hlnb4l","10000","mnist","100","true","8","0.01","100","1000","100","40","10","5","0.1","false","1","10","5","10","0.8899999856948853","0.39445550441741944"
"helpful-sweep-422","finished","-","liorf","","2022-05-07T07:31:28.000Z","146","e4hlnb4l","10000","mnist","100","true","8","0.01","100","1000","100","30","10","5","0.1","false","1","10","5","10","0.8680000185966492","0.4347004771232605"
"autumn-sweep-421","finished","-","liorf","","2022-05-07T07:28:59.000Z","145","e4hlnb4l","10000","mnist","100","true","8","0.01","100","1000","100","20","10","5","0.1","false","1","10","5","10","0.8739999771118164","0.42788230776786806"
"easy-sweep-420","finished","-","liorf","","2022-05-07T07:26:29.000Z","146","e4hlnb4l","10000","mnist","100","true","8","0.01","100","1000","100","15","10","5","0.1","false","1","10","5","10","0.818666684627533","0.5112303733825684"
"easy-sweep-419","finished","-","liorf","","2022-05-07T07:23:57.000Z","145","e4hlnb4l","10000","mnist","100","true","8","0.01","100","1000","100","10","10","5","0.1","false","1","10","5","10","0.8079999923706055","0.531260508298874"
"happy-sweep-418","finished","-","liorf","","2022-05-07T07:21:31.000Z","144","e4hlnb4l","10000","mnist","100","true","8","0.01","100","1000","100","5","10","5","0.1","false","1","10","5","10","0.8239999771118164","0.558673083782196"
"jumping-sweep-417","finished","-","liorf","","2022-05-07T07:19:03.000Z","142","e4hlnb4l","10000","mnist","100","true","8","0.01","100","1000","100","2","10","5","0.1","false","1","10","5","10","0.5600000083446502","1.0997981190681458"
"leafy-sweep-416","finished","-","liorf","","2022-05-07T07:16:27.000Z","148","e4hlnb4l","10000","mnist","10","true","8","0.01","100","1000","100","50","10","5","0.1","false","1","10","5","10","0.8264000415802002","0.547910088300705"
"pious-sweep-415","finished","-","liorf","","2022-05-07T07:13:56.000Z","140","e4hlnb4l","10000","mnist","10","true","8","0.01","100","1000","100","40","10","5","0.1","false","1","10","5","10","0.8279999732971192","0.5309396922588349"
"clean-sweep-414","finished","-","liorf","","2022-05-07T07:11:37.000Z","132","e4hlnb4l","10000","mnist","10","true","8","0.01","100","1000","100","30","10","5","0.1","false","1","10","5","10","0.8480000257492065","0.5177241206169129"
"rosy-sweep-413","finished","-","liorf","","2022-05-07T07:09:23.000Z","130","e4hlnb4l","10000","mnist","10","true","8","0.01","100","1000","100","20","10","5","0.1","false","1","10","5","10","0.8479999780654908","0.5103822708129883"
"autumn-sweep-412","finished","-","liorf","","2022-05-07T07:07:04.000Z","136","e4hlnb4l","10000","mnist","10","true","8","0.01","100","1000","100","15","10","5","0.1","false","1","10","5","10","0.7360000133514404","0.7526902914047241"
"restful-sweep-411","finished","-","liorf","","2022-05-07T07:04:49.000Z","131","e4hlnb4l","10000","mnist","10","true","8","0.01","100","1000","100","10","10","5","0.1","false","1","10","5","10","0.7319999933242798","0.7346732079982757"
"light-sweep-410","finished","-","liorf","","2022-05-07T07:02:33.000Z","132","e4hlnb4l","10000","mnist","10","true","8","0.01","100","1000","100","5","10","5","0.1","false","1","10","5","10","0.6559999823570252","0.9485521912574768"
"expert-sweep-409","finished","-","liorf","","2022-05-07T07:00:14.000Z","132","e4hlnb4l","10000","mnist","10","true","8","0.01","100","1000","100","2","10","5","0.1","false","1","10","5","10","0.5","1.2780612707138062"
"hopeful-sweep-408","finished","-","liorf","","2022-05-07T06:57:39.000Z","151","e4hlnb4l","10000","mnist","0.001","true","8","0.01","100","1000","100","50","10","5","0.1","false","1","10","5","10","0.8240000247955322","0.5552108585834503"
"kind-sweep-407","finished","-","liorf","","2022-05-07T06:55:13.000Z","142","e4hlnb4l","10000","mnist","0.001","true","8","0.01","100","1000","100","40","10","5","0.1","false","1","10","5","10","0.8239999771118164","0.5382987022399902"
"dazzling-sweep-406","finished","-","liorf","","2022-05-07T06:52:54.000Z","133","e4hlnb4l","10000","mnist","0.001","true","8","0.01","100","1000","100","30","10","5","0.1","false","1","10","5","10","0.8480000257492065","0.5206470310688018"
"iconic-sweep-405","finished","-","liorf","","2022-05-07T06:50:41.000Z","129","e4hlnb4l","10000","mnist","0.001","true","8","0.01","100","1000","100","20","10","5","0.1","false","1","10","5","10","0.8379999756813049","0.5086191475391388"
"peach-sweep-404","finished","-","liorf","","2022-05-07T06:47:58.000Z","157","e4hlnb4l","10000","mnist","0.001","true","8","0.01","100","1000","100","15","10","5","0.1","false","1","10","5","10","0.7386666893959045","0.7571987628936767"
"dulcet-sweep-403","finished","-","liorf","","2022-05-07T06:45:22.000Z","150","e4hlnb4l","10000","mnist","0.001","true","8","0.01","100","1000","100","10","10","5","0.1","false","1","10","5","10","0.7639999866485596","0.7318828582763672"
"logical-sweep-402","finished","-","liorf","","2022-05-07T06:43:04.000Z","131","e4hlnb4l","10000","mnist","0.001","true","8","0.01","100","1000","100","5","10","5","0.1","false","1","10","5","10","0.6319999873638154","0.9493405103683472"
"robust-sweep-401","finished","-","liorf","","2022-05-07T06:40:49.000Z","131","e4hlnb4l","10000","mnist","0.001","true","8","0.01","100","1000","100","2","10","5","0.1","false","1","10","5","10","0.5200000047683716","1.178582763671875"
"dutiful-sweep-400","finished","-","liorf","","2022-05-07T06:38:14.000Z","150","e4hlnb4l","1000","mnist","5000","true","8","0.01","100","1000","100","50","10","5","0.1","false","1","10","5","10","0.4928000330924987","1.2181136727333068"
"fanciful-sweep-399","finished","-","liorf","","2022-05-07T06:35:50.000Z","140","e4hlnb4l","1000","mnist","5000","true","8","0.01","100","1000","100","40","10","5","0.1","false","1","10","5","10","0.4979999989271164","1.2059354662895203"
"stellar-sweep-398","finished","-","liorf","","2022-05-07T06:33:31.000Z","133","e4hlnb4l","1000","mnist","5000","true","8","0.01","100","1000","100","30","10","5","0.1","false","1","10","5","10","0.3826666802167892","1.4894065022468568"
"vivid-sweep-397","finished","-","liorf","","2022-05-07T06:31:16.000Z","132","e4hlnb4l","1000","mnist","5000","true","8","0.01","100","1000","100","20","10","5","0.1","false","1","10","5","10","0.4119999885559082","170.6536190032959"
"blooming-sweep-396","finished","-","liorf","","2022-05-07T06:28:56.000Z","134","e4hlnb4l","1000","mnist","5000","true","8","0.01","100","1000","100","15","10","5","0.1","false","1","10","5","10","0.5493333369493485","1.2661847949028016"
"lucky-sweep-395","finished","-","liorf","","2022-05-07T06:26:38.000Z","133","e4hlnb4l","1000","mnist","5000","true","8","0.01","100","1000","100","10","10","5","0.1","false","1","10","5","10","0.6519999742507935","1.0389352202415467"
"legendary-sweep-394","finished","-","liorf","","2022-05-07T06:24:19.000Z","131","e4hlnb4l","1000","mnist","5000","true","8","0.01","100","1000","100","5","10","5","0.1","false","1","10","5","10","0.5839999973773956","1.1655702710151672"
"swept-sweep-393","finished","-","liorf","","2022-05-07T06:22:04.000Z","131","e4hlnb4l","1000","mnist","5000","true","8","0.01","100","1000","100","2","10","5","0.1","false","1","10","5","10","0.5800000071525574","1.0261364161968232"
"drawn-sweep-392","finished","-","liorf","","2022-05-07T06:19:29.000Z","151","e4hlnb4l","1000","mnist","75","true","8","0.01","100","1000","100","50","10","5","0.1","false","1","10","5","10","0.5576000273227691","1.1845560789108276"
"neat-sweep-391","finished","-","liorf","","2022-05-07T06:17:04.000Z","141","e4hlnb4l","1000","mnist","75","true","8","0.01","100","1000","100","40","10","5","0.1","false","1","10","5","10","0.4669999957084656","1.2913960933685302"
"eager-sweep-390","finished","-","liorf","","2022-05-07T06:14:46.000Z","134","e4hlnb4l","1000","mnist","75","true","8","0.01","100","1000","100","30","10","5","0.1","false","1","10","5","10","0.49600000083446505","1.2440689623355865"
"eternal-sweep-389","finished","-","liorf","","2022-05-07T06:12:28.000Z","131","e4hlnb4l","1000","mnist","75","true","8","0.01","100","1000","100","20","10","5","0.1","false","1","10","5","10","0.5779999852180481","1.140137004852295"
"dutiful-sweep-388","finished","-","liorf","","2022-05-07T06:10:14.000Z","130","e4hlnb4l","1000","mnist","75","true","8","0.01","100","1000","100","15","10","5","0.1","false","1","10","5","10","0.5440000116825103","1.338558292388916"
"wise-sweep-387","finished","-","liorf","","2022-05-07T06:07:57.000Z","130","e4hlnb4l","1000","mnist","75","true","8","0.01","100","1000","100","10","10","5","0.1","false","1","10","5","10","0.6679999828338623","0.9096460938453674"
"smart-sweep-386","finished","-","liorf","","2022-05-07T06:05:42.000Z","132","e4hlnb4l","1000","mnist","75","true","8","0.01","100","1000","100","5","10","5","0.1","false","1","10","5","10","0.7119999766349793","1.0000617742538451"
"visionary-sweep-385","finished","-","liorf","","2022-05-07T06:03:28.000Z","132","e4hlnb4l","1000","mnist","75","true","8","0.01","100","1000","100","2","10","5","0.1","false","1","10","5","10","0.4600000083446502","1.335980200767517"
"eternal-sweep-384","finished","-","liorf","","2022-05-07T06:00:46.000Z","150","e4hlnb4l","1000","mnist","50","true","8","0.01","100","1000","100","50","10","5","0.1","false","1","10","5","10","0.5496000289916992","1.2029114842414856"
"lyric-sweep-383","finished","-","liorf","","2022-05-07T05:58:21.000Z","140","e4hlnb4l","1000","mnist","50","true","8","0.01","100","1000","100","40","10","5","0.1","false","1","10","5","10","0.44799999296665194","1.3127656936645509"
"flowing-sweep-382","finished","-","liorf","","2022-05-07T05:56:00.000Z","134","e4hlnb4l","1000","mnist","50","true","8","0.01","100","1000","100","30","10","5","0.1","false","1","10","5","10","0.46133334636688234","1.298825454711914"
"dandy-sweep-381","finished","-","liorf","","2022-05-07T05:53:45.000Z","130","e4hlnb4l","1000","mnist","50","true","8","0.01","100","1000","100","20","10","5","0.1","false","1","10","5","10","0.6119999885559082","1.0683791756629943"
"eager-sweep-380","finished","-","liorf","","2022-05-07T05:51:26.000Z","132","e4hlnb4l","1000","mnist","50","true","8","0.01","100","1000","100","15","10","5","0.1","false","1","10","5","10","0.5573333442211151","1.2946191787719727"
"brisk-sweep-379","finished","-","liorf","","2022-05-07T05:49:11.000Z","131","e4hlnb4l","1000","mnist","50","true","8","0.01","100","1000","100","10","10","5","0.1","false","1","10","5","10","0.7279999732971192","0.8530482530593873"
"silvery-sweep-378","finished","-","liorf","","2022-05-07T05:46:52.000Z","132","e4hlnb4l","1000","mnist","50","true","8","0.01","100","1000","100","5","10","5","0.1","false","1","10","5","10","0.5039999827742576","1.2425948858261109"
"revived-sweep-377","finished","-","liorf","","2022-05-07T05:44:23.000Z","143","e4hlnb4l","1000","mnist","50","true","8","0.01","100","1000","100","2","10","5","0.1","false","1","10","5","10","0.5200000077486038","1.271054005622864"
"good-sweep-376","finished","-","liorf","","2022-05-07T05:41:48.000Z","150","e4hlnb4l","1000","mnist","25","true","8","0.01","100","1000","100","50","10","5","0.1","false","1","10","5","10","0.5752000272274017","1.1571558117866516"
"earnest-sweep-375","finished","-","liorf","","2022-05-07T05:39:16.000Z","140","e4hlnb4l","1000","mnist","25","true","8","0.01","100","1000","100","40","10","5","0.1","false","1","10","5","10","0.47299998700618745","1.2708593606948853"
"desert-sweep-374","finished","-","liorf","","2022-05-07T05:36:58.000Z","133","e4hlnb4l","1000","mnist","25","true","8","0.01","100","1000","100","30","10","5","0.1","false","1","10","5","10","0.5253333389759064","1.1784644067287444"
"revived-sweep-373","finished","-","liorf","","2022-05-07T05:34:42.000Z","130","e4hlnb4l","1000","mnist","25","true","8","0.01","100","1000","100","20","10","5","0.1","false","1","10","5","10","0.615999984741211","1.0070696830749513"
"swept-sweep-372","finished","-","liorf","","2022-05-07T05:32:28.000Z","130","e4hlnb4l","1000","mnist","25","true","8","0.01","100","1000","100","15","10","5","0.1","false","1","10","5","10","0.5653333514928818","1.1899942636489869"
"zany-sweep-371","finished","-","liorf","","2022-05-07T05:30:11.000Z","132","e4hlnb4l","1000","mnist","25","true","8","0.01","100","1000","100","10","10","5","0.1","false","1","10","5","10","0.743999981880188","0.8093220889568329"
"lively-sweep-370","finished","-","liorf","","2022-05-07T05:27:52.000Z","132","e4hlnb4l","1000","mnist","25","true","8","0.01","100","1000","100","5","10","5","0.1","false","1","10","5","10","0.615999972820282","1.0533358573913574"
"fearless-sweep-369","finished","-","liorf","","2022-05-07T05:25:38.000Z","130","e4hlnb4l","1000","mnist","25","true","8","0.01","100","1000","100","2","10","5","0.1","false","1","10","5","10","0.5800000131130219","1.228444766998291"
"solar-sweep-368","finished","-","liorf","","2022-05-07T05:23:03.000Z","149","e4hlnb4l","1000","mnist","5","true","8","0.01","100","1000","100","50","10","5","0.1","false","1","10","5","10","0.5696000188589097","1.130922293663025"
"wobbly-sweep-367","finished","-","liorf","","2022-05-07T05:20:39.000Z","141","e4hlnb4l","1000","mnist","5","true","8","0.01","100","1000","100","40","10","5","0.1","false","1","10","5","10","0.6559999823570252","1.0059049010276797"
"fanciful-sweep-366","finished","-","liorf","","2022-05-07T05:18:19.000Z","134","e4hlnb4l","1000","mnist","5","true","8","0.01","100","1000","100","30","10","5","0.1","false","1","10","5","10","0.6453333616256713","1.002222716808319"
"usual-sweep-365","finished","-","liorf","","2022-05-07T05:16:02.000Z","131","e4hlnb4l","1000","mnist","5","true","8","0.01","100","1000","100","20","10","5","0.1","false","1","10","5","10","0.6819999814033508","0.9470677018165587"
"stellar-sweep-364","finished","-","liorf","","2022-05-07T05:13:47.000Z","131","e4hlnb4l","1000","mnist","5","true","8","0.01","100","1000","100","15","10","5","0.1","false","1","10","5","10","0.6506666779518128","1.0210626602172852"
"neat-sweep-363","finished","-","liorf","","2022-05-07T05:11:28.000Z","133","e4hlnb4l","1000","mnist","5","true","8","0.01","100","1000","100","10","10","5","0.1","false","1","10","5","10","0.6799999892711639","0.9051721930503844"
"revived-sweep-362","finished","-","liorf","","2022-05-07T05:09:13.000Z","133","e4hlnb4l","1000","mnist","5","true","8","0.01","100","1000","100","5","10","5","0.1","false","1","10","5","10","0.5839999854564667","1.10601567029953"
"lilac-sweep-361","finished","-","liorf","","2022-05-07T05:06:55.000Z","131","e4hlnb4l","1000","mnist","5","true","8","0.01","100","1000","100","2","10","5","0.1","false","1","10","5","10","0.5200000107288361","1.3199114561080934"
"atomic-sweep-360","finished","-","liorf","","2022-05-07T05:04:12.000Z","158","e4hlnb4l","1000","mnist","10000","true","8","0.01","100","1000","100","50","10","5","0.1","false","1","10","5","10","0.49840002655982973","1.2695480108261108"
"electric-sweep-359","finished","-","liorf","","2022-05-07T05:01:47.000Z","142","e4hlnb4l","1000","mnist","10000","true","8","0.01","100","1000","100","40","10","5","0.1","false","1","10","5","10","0.3979999855160713","1.4970691561698914"
"golden-sweep-358","finished","-","liorf","","2022-05-07T04:59:31.000Z","134","e4hlnb4l","1000","mnist","10000","true","8","0.01","100","1000","100","30","10","5","0.1","false","1","10","5","10","0.5000000178813935","1.2651725590229037"
"vocal-sweep-357","finished","-","liorf","","2022-05-07T04:56:21.000Z","186","e4hlnb4l","1000","mnist","10000","true","8","0.01","100","1000","100","20","10","5","0.1","false","1","10","5","10","0.5779999792575836","1.1299416661262511"
"dainty-sweep-356","finished","-","liorf","","2022-05-07T04:54:02.000Z","133","e4hlnb4l","1000","mnist","10000","true","8","0.01","100","1000","100","15","10","5","0.1","false","1","10","5","10","0.5040000021457672","1.313223361968994"
"noble-sweep-355","finished","-","liorf","","2022-05-07T04:51:41.000Z","133","e4hlnb4l","1000","mnist","10000","true","8","0.01","100","1000","100","10","10","5","0.1","false","1","10","5","10","0.7639999747276306","0.8216022729873658"
"lively-sweep-354","finished","-","liorf","","2022-05-07T04:49:21.000Z","133","e4hlnb4l","1000","mnist","10000","true","8","0.01","100","1000","100","5","10","5","0.1","false","1","10","5","10","0.6639999806880951","0.9931570529937744"
"trim-sweep-353","finished","-","liorf","","2022-05-07T04:47:08.000Z","130","e4hlnb4l","1000","mnist","10000","true","8","0.01","100","1000","100","2","10","5","0.1","false","1","10","5","10","0.4600000053644181","1.1239283680915833"
"still-sweep-352","finished","-","liorf","","2022-05-07T04:44:33.000Z","149","e4hlnb4l","1000","mnist","1000","true","8","0.01","100","1000","100","50","10","5","0.1","false","1","10","5","10","0.4856000244617462","1.2519510865211487"
"visionary-sweep-351","finished","-","liorf","","2022-05-07T04:42:09.000Z","138","e4hlnb4l","1000","mnist","1000","true","8","0.01","100","1000","100","40","10","5","0.1","false","1","10","5","10","0.3949999898672104","1.4463000535964965"
"desert-sweep-350","finished","-","liorf","","2022-05-07T04:39:50.000Z","133","e4hlnb4l","1000","mnist","1000","true","8","0.01","100","1000","100","30","10","5","0.1","false","1","10","5","10","0.4346666783094406","1.4013309955596924"
"distinctive-sweep-349","finished","-","liorf","","2022-05-07T04:37:37.000Z","129","e4hlnb4l","1000","mnist","1000","true","8","0.01","100","1000","100","20","10","5","0.1","false","1","10","5","10","0.5579999804496765","1.1450651288032532"
"jumping-sweep-348","finished","-","liorf","","2022-05-07T04:35:24.000Z","130","e4hlnb4l","1000","mnist","1000","true","8","0.01","100","1000","100","15","10","5","0.1","false","1","10","5","10","0.536000007390976","1.2277555823326112"
"earthy-sweep-347","finished","-","liorf","","2022-05-07T04:33:06.000Z","135","e4hlnb4l","1000","mnist","1000","true","8","0.01","100","1000","100","10","10","5","0.1","false","1","10","5","10","0.7319999814033509","0.9441487431526184"
"sleek-sweep-346","finished","-","liorf","","2022-05-07T04:30:47.000Z","134","e4hlnb4l","1000","mnist","1000","true","8","0.01","100","1000","100","5","10","5","0.1","false","1","10","5","10","0.60799999833107","1.0381216526031494"
"effortless-sweep-345","finished","-","liorf","","2022-05-07T04:28:28.000Z","134","e4hlnb4l","1000","mnist","1000","true","8","0.01","100","1000","100","2","10","5","0.1","false","1","10","5","10","0.5400000095367432","1.0831796407699583"
"vague-sweep-344","finished","-","liorf","","2022-05-07T04:25:54.000Z","149","e4hlnb4l","1000","mnist","100","true","8","0.01","100","1000","100","50","10","5","0.1","false","1","10","5","10","0.5384000241756439","1.2592432975769043"
"volcanic-sweep-343","finished","-","liorf","","2022-05-07T04:23:30.000Z","139","e4hlnb4l","1000","mnist","100","true","8","0.01","100","1000","100","40","10","5","0.1","false","1","10","5","10","0.493999981880188","1.2994694471359254"
"playful-sweep-342","finished","-","liorf","","2022-05-07T04:21:14.000Z","134","e4hlnb4l","1000","mnist","100","true","8","0.01","100","1000","100","30","10","5","0.1","false","1","10","5","10","0.4200000047683716","1.4291056752204896"
"frosty-sweep-341","finished","-","liorf","","2022-05-07T04:18:57.000Z","131","e4hlnb4l","1000","mnist","100","true","8","0.01","100","1000","100","20","10","5","0.1","false","1","10","5","10","0.5439999878406525","1.1649494111537932"
"summer-sweep-340","finished","-","liorf","","2022-05-07T04:16:40.000Z","131","e4hlnb4l","1000","mnist","100","true","8","0.01","100","1000","100","15","10","5","0.1","false","1","10","5","10","0.49066667556762694","1.417929148674011"
"stilted-sweep-339","finished","-","liorf","","2022-05-07T04:14:20.000Z","134","e4hlnb4l","1000","mnist","100","true","8","0.01","100","1000","100","10","10","5","0.1","false","1","10","5","10","0.635999983549118","1.0276867628097537"
"autumn-sweep-338","finished","-","liorf","","2022-05-07T04:12:00.000Z","134","e4hlnb4l","1000","mnist","100","true","8","0.01","100","1000","100","5","10","5","0.1","false","1","10","5","10","0.6079999744892121","1.1422873258590698"
"vivid-sweep-337","finished","-","liorf","","2022-05-07T04:09:46.000Z","130","e4hlnb4l","1000","mnist","100","true","8","0.01","100","1000","100","2","10","5","0.1","false","1","10","5","10","0.4800000101327896","1.306703543663025"
"silvery-sweep-336","finished","-","liorf","","2022-05-07T04:07:12.000Z","150","e4hlnb4l","1000","mnist","10","true","8","0.01","100","1000","100","50","10","5","0.1","false","1","10","5","10","0.5848000288009644","1.143256652355194"
"comfy-sweep-335","finished","-","liorf","","2022-05-07T04:04:48.000Z","139","e4hlnb4l","1000","mnist","10","true","8","0.01","100","1000","100","40","10","5","0.1","false","1","10","5","10","0.5899999916553498","1.1398585796356202"
"usual-sweep-334","finished","-","liorf","","2022-05-07T04:02:28.000Z","133","e4hlnb4l","1000","mnist","10","true","8","0.01","100","1000","100","30","10","5","0.1","false","1","10","5","10","0.6133333384990692","1.053863263130188"
"hopeful-sweep-333","finished","-","liorf","","2022-05-07T04:00:15.000Z","131","e4hlnb4l","1000","mnist","10","true","8","0.01","100","1000","100","20","10","5","0.1","false","1","10","5","10","0.6619999766349792","0.9889189422130584"
"sage-sweep-332","finished","-","liorf","","2022-05-07T03:58:00.000Z","133","e4hlnb4l","1000","mnist","10","true","8","0.01","100","1000","100","15","10","5","0.1","false","1","10","5","10","0.6506666719913483","1.021904969215393"
"hardy-sweep-331","finished","-","liorf","","2022-05-07T03:55:41.000Z","133","e4hlnb4l","1000","mnist","10","true","8","0.01","100","1000","100","10","10","5","0.1","false","1","10","5","10","0.7079999804496765","0.825724619626999"
"frosty-sweep-330","finished","-","liorf","","2022-05-07T03:53:27.000Z","132","e4hlnb4l","1000","mnist","10","true","8","0.01","100","1000","100","5","10","5","0.1","false","1","10","5","10","0.551999980211258","1.126663184165955"
"robust-sweep-329","finished","-","liorf","","2022-05-07T03:51:12.000Z","131","e4hlnb4l","1000","mnist","10","true","8","0.01","100","1000","100","2","10","5","0.1","false","1","10","5","10","0.5600000143051147","1.2876787722110747"
"prime-sweep-328","finished","-","liorf","","2022-05-07T03:48:41.000Z","148","e4hlnb4l","1000","mnist","0.001","true","8","0.01","100","1000","100","50","10","5","0.1","false","1","10","5","10","0.5656000256538392","1.1518316626548768"
"iconic-sweep-327","finished","-","liorf","","2022-05-07T03:46:17.000Z","141","e4hlnb4l","1000","mnist","0.001","true","8","0.01","100","1000","100","40","10","5","0.1","false","1","10","5","10","0.5989999771118164","1.148565399646759"
"whole-sweep-326","finished","-","liorf","","2022-05-07T03:44:01.000Z","132","e4hlnb4l","1000","mnist","0.001","true","8","0.01","100","1000","100","30","10","5","0.1","false","1","10","5","10","0.6240000069141388","1.0692131638526916"
"prime-sweep-325","finished","-","liorf","","2022-05-07T03:41:48.000Z","130","e4hlnb4l","1000","mnist","0.001","true","8","0.01","100","1000","100","20","10","5","0.1","false","1","10","5","10","0.6659999787807465","0.9889288306236268"
"gallant-sweep-324","finished","-","liorf","","2022-05-07T03:39:35.000Z","130","e4hlnb4l","1000","mnist","0.001","true","8","0.01","100","1000","100","15","10","5","0.1","false","1","10","5","10","0.6213333427906036","1.0576995611190796"
"super-sweep-323","finished","-","liorf","","2022-05-07T03:37:16.000Z","133","e4hlnb4l","1000","mnist","0.001","true","8","0.01","100","1000","100","10","10","5","0.1","false","1","10","5","10","0.7119999647140502","0.8328393518924713"
"proud-sweep-322","finished","-","liorf","","2022-05-07T03:35:03.000Z","130","e4hlnb4l","1000","mnist","0.001","true","8","0.01","100","1000","100","5","10","5","0.1","false","1","10","5","10","0.607999986410141","1.075949418544769"
"volcanic-sweep-321","finished","-","liorf","","2022-05-07T03:32:47.000Z","130","e4hlnb4l","1000","mnist","0.001","true","8","0.01","100","1000","100","2","10","5","0.1","false","1","10","5","10","0.5800000131130219","1.3144982933998108"
"pretty-sweep-320","finished","-","liorf","","2022-05-07T03:30:07.000Z","153","e4hlnb4l","100","mnist","5000","true","8","0.01","100","1000","100","50","10","5","0.1","false","1","10","5","10","0.21600000858306884","1.6776618480682373"
"laced-sweep-319","finished","-","liorf","","2022-05-07T03:27:43.000Z","140","e4hlnb4l","100","mnist","5000","true","8","0.01","100","1000","100","40","10","5","0.1","false","1","10","5","10","0.16700000017881397","1.8308441400527955"
"driven-sweep-318","finished","-","liorf","","2022-05-07T03:25:25.000Z","132","e4hlnb4l","100","mnist","5000","true","8","0.01","100","1000","100","30","10","5","0.1","false","1","10","5","10","0.1853333383798599","1.820945429801941"
"summer-sweep-317","finished","-","liorf","","2022-05-07T03:23:12.000Z","129","e4hlnb4l","100","mnist","5000","true","8","0.01","100","1000","100","20","10","5","0.1","false","1","10","5","10","0.30600000023841856","1.5241379499435426"
"rose-sweep-316","finished","-","liorf","","2022-05-07T03:20:59.000Z","130","e4hlnb4l","100","mnist","5000","true","8","0.01","100","1000","100","15","10","5","0.1","false","1","10","5","10","0.27200000584125517","1.6384658575057984"
"northern-sweep-315","finished","-","liorf","","2022-05-07T03:18:46.000Z","131","e4hlnb4l","100","mnist","5000","true","8","0.01","100","1000","100","10","10","5","0.1","false","1","10","5","10","0.34799998849630354","1.4164092063903808"
"atomic-sweep-314","finished","-","liorf","","2022-05-07T03:16:32.000Z","131","e4hlnb4l","100","mnist","5000","true","8","0.01","100","1000","100","5","10","5","0.1","false","1","10","5","10","0.3199999898672104","1.5778137922286988"
"revived-sweep-313","finished","-","liorf","","2022-05-07T03:14:19.000Z","128","e4hlnb4l","100","mnist","5000","true","8","0.01","100","1000","100","2","10","5","0.1","false","1","10","5","10","0.3000000089406967","1.5101221561431886"
"brisk-sweep-312","finished","-","liorf","","2022-05-07T03:11:49.000Z","148","e4hlnb4l","100","mnist","75","true","8","0.01","100","1000","100","50","10","5","0.1","false","1","10","5","10","0.19120000898838044","1.734031867980957"
"sparkling-sweep-311","finished","-","liorf","","2022-05-07T03:09:25.000Z","141","e4hlnb4l","100","mnist","75","true","8","0.01","100","1000","100","40","10","5","0.1","false","1","10","5","10","0.19599999487400055","1.7630441188812256"
"rosy-sweep-310","finished","-","liorf","","2022-05-07T03:07:06.000Z","132","e4hlnb4l","100","mnist","75","true","8","0.01","100","1000","100","30","10","5","0.1","false","1","10","5","10","0.20533334016799928","1.8156198978424072"
"zany-sweep-309","finished","-","liorf","","2022-05-07T03:04:50.000Z","129","e4hlnb4l","100","mnist","75","true","8","0.01","100","1000","100","20","10","5","0.1","false","1","10","5","10","0.3259999960660934","1.5290976524353028"
"ethereal-sweep-308","finished","-","liorf","","2022-05-07T03:02:31.000Z","133","e4hlnb4l","100","mnist","75","true","8","0.01","100","1000","100","15","10","5","0.1","false","1","10","5","10","0.2586666733026505","1.6521331548690796"
"dulcet-sweep-307","finished","-","liorf","","2022-05-07T03:00:19.000Z","130","e4hlnb4l","100","mnist","75","true","8","0.01","100","1000","100","10","10","5","0.1","false","1","10","5","10","0.3519999921321869","1.4206225872039795"
"sandy-sweep-306","finished","-","liorf","","2022-05-07T02:58:05.000Z","131","e4hlnb4l","100","mnist","75","true","8","0.01","100","1000","100","5","10","5","0.1","false","1","10","5","10","0.3439999908208847","1.5416791200637818"
"daily-sweep-305","finished","-","liorf","","2022-05-07T02:55:51.000Z","130","e4hlnb4l","100","mnist","75","true","8","0.01","100","1000","100","2","10","5","0.1","false","1","10","5","10","0.3400000065565109","1.5739261388778687"
"giddy-sweep-304","finished","-","liorf","","2022-05-07T02:53:17.000Z","148","e4hlnb4l","100","mnist","50","true","8","0.01","100","1000","100","50","10","5","0.1","false","1","10","5","10","0.18880000710487368","1.6664246797561646"
"revived-sweep-303","finished","-","liorf","","2022-05-07T02:50:53.000Z","139","e4hlnb4l","100","mnist","50","true","8","0.01","100","1000","100","40","10","5","0.1","false","1","10","5","10","0.2109999984502792","1.69347083568573"
